Problem ID,Problem Name,Acceptance Rate,Difficulty,Topics
2703,Return Length of Arguments Passed,94.1,Easy,
2704,To Be Or Not To Be,61.9,Easy,
2705,Compact Object,64.1,Medium,
2706,Buy Two Chocolates,69.4,Easy,
2707,Extra Characters in a String,52.5,Medium,
2708,Maximum Strength of a Group,24,Medium,
2709,Greatest Common Divisor Traversal,42.8,Hard,
2710,Remove Trailing Zeros From a String,78.4,Easy,
2711,Difference of Number of Distinct Values on Diagonals,70.9,Medium,
2712,Minimum Cost to Make All Characters Equal,54.1,Medium,
2713,Maximum Strictly Increasing Cells in a Matrix,30.3,Hard,
2714,Find Shortest Path with K Hops,60.9,Hard,
2715,Timeout Cancellation,88.3,Easy,
2716,Minimize String Length,75.4,Easy,
2717,Semi-Ordered Permutation,63.4,Easy,
2718,Sum of Matrix After Queries,30.7,Medium,
2719,Count of Integers,34.3,Hard,
2720,Popularity Percentage,49.5,Hard,
2721,Execute Asynchronous Functions in Parallel,74.1,Medium,
2722,Join Two Arrays by ID,53.9,Medium,
2723,Add Two Promises,91,Easy,
2724,Sort By,82,Easy,
2725,Interval Cancellation,78.8,Easy,
2726,Calculator with Method Chaining,74.4,Easy,
2727,Is Object Empty,79.4,Easy,
2728,Count Houses in a Circular Street,84.4,Easy,
2729,Check if The Number is Fascinating,51.8,Easy,
2730,Find the Longest Semi-Repetitive Substring,36.2,Medium,
2731,Movement of Robots,27.8,Medium,
2732,Find a Good Subset of the Matrix,45,Hard,
2733,Neither Minimum nor Maximum,76.5,Easy,
2734,Lexicographically Smallest String After Substring Operation,30.4,Medium,
2735,Collecting Chocolates,33,Medium,
2736,Maximum Sum Queries,28.7,Hard,
2737,Find the Closest Marked Node,55.5,Medium,
2738,Count Occurrences in Text,55.7,Medium,
2739,Total Distance Traveled,39.1,Easy,
2740,Find the Value of the Partition,65,Medium,
2741,Special Permutations,28,Medium,
2742,Painting the Walls,50.9,Hard,
2743,Count Substrings Without Repeating Character,70.6,Medium,
2744,Find Maximum Number of String Pairs,81,Easy,
2745,Construct the Longest New String,53.4,Medium,
2746,Decremental String Concatenation,26.4,Medium,
2747,Count Zero Request Servers,32.4,Medium,
2748,Number of Beautiful Pairs,49.8,Easy,
2749,Minimum Operations to Make the Integer Zero,29.4,Medium,
2750,Ways to Split Array Into Good Subarrays,33.7,Medium,
2751,Robot Collisions,40.4,Hard,
2752,Customers with Maximum Number of Transactions on Consecutive Days,36.3,Hard,
2753,Count Houses in a Circular Street II,70.7,Hard,
2754,Bind Function to Context,86.7,Medium,
2755,Deep Merge of Two Objects,64.2,Medium,
2756,Query Batching,61.6,Hard,
2757,Generate Circular Array Values,72.5,Medium,
2758,Next Day,86.4,Easy,
2759,Convert JSON String to Object,66.3,Hard,
2760,Longest Even Odd Subarray With Threshold,29.4,Easy,
2761,Prime Pairs With Target Sum,33.7,Medium,
2762,Continuous Subarrays,40.7,Medium,
2763,Sum of Imbalance Numbers of All Subarrays,46.1,Hard,
2764,Is Array a Preorder of Some ‌Binary Tree,66.9,Medium,
2765,Longest Alternating Subarray,33.8,Easy,
2766,Relocate Marbles,51.4,Medium,
2767,Partition String Into Minimum Beautiful Substrings,52.8,Medium,
2768,Number of Black Blocks,36.1,Medium,
2769,Find the Maximum Achievable Number,89.9,Easy,
2770,Maximum Number of Jumps to Reach the Last Index,30.4,Medium,
2771,Longest Non-decreasing Subarray From Two Arrays,29,Medium,
2772,Apply Operations to Make All Array Elements Equal to Zero,32.6,Medium,
2773,Height of Special Binary Tree,74.8,Medium,
2774,Array Upper Bound,80.9,Easy,
2775,Undefined to Null,67,Medium,
2776,Convert Callback Based Function to Promise Based Function,91.9,Medium,
2777,Date Range Generator,80.9,Medium,
2778,Sum of Squares of Special Elements,80.6,Easy,
2779,Maximum Beauty of an Array After Applying Operation,37.8,Medium,
2780,Minimum Index of a Valid Split,61.9,Medium,
2781,Length of the Longest Valid Substring,36.8,Hard,
2782,Number of Unique Categories,83.4,Medium,
2783,Flight Occupancy and Waitlist Analysis,36.7,Medium,
2784,Check if Array is Good,49.4,Easy,
2785,Sort Vowels in a String,81.4,Medium,
2786,Visit Array Positions to Maximize Score,35.7,Medium,
2787,Ways to Express an Integer as Sum of Powers,33.5,Medium,
2788,Split Strings by Separator,73.7,Easy,
2789,Largest Element in an Array after Merge Operations,46.9,Medium,
2790,Maximum Number of Groups With Increasing Length,19.6,Hard,
2791,Count Paths That Can Form a Palindrome in a Tree,47.3,Hard,
2792,Count Nodes That Are Great Enough,59.4,Hard,
2793,Status of Flight Tickets,74.3,Hard,
2794,Create Object from Two Arrays,63.4,Easy,
2795,Parallel Execution of Promises for Individual Results Retrieval,88,Medium,
2796,Repeat String,93.3,Easy,
2797,Partial Function with Placeholders,91.9,Easy,
2798,Number of Employees Who Met the Target,87.6,Easy,
2799,Count Complete Subarrays in an Array,64.7,Medium,
2800,Shortest String That Contains Three Strings,30.2,Medium,
2801,Count Stepping Numbers in Range,27.5,Hard,
2802,Find The K-th Lucky Number,72.8,Medium,
2803,Factorial Generator,85.9,Easy,
2804,Array Prototype ForEach,89.1,Easy,
2805,Custom Interval,81.7,Medium,
2806,Account Balance After Rounded Purchase,52.1,Easy,
2807,Insert Greatest Common Divisors in Linked List,88.4,Medium,
2808,Minimum Seconds to Equalize a Circular Array,26.5,Medium,
2809,Minimum Time to Make Array Sum At Most x,25.4,Hard,
2810,Faulty Keyboard,83.3,Easy,
2811,Check if it is Possible to Split Array,33.5,Medium,
2812,Find the Safest Path in a Grid,49.2,Medium,
2813,Maximum Elegance of a K-Length Subsequence,31.8,Hard,
2814,Minimum Time Takes to Reach Destination Without Drowning,60.9,Hard,
2815,Max Pair Sum in an Array,57.5,Easy,
2816,Double a Number Represented as a Linked List,61.6,Medium,
2817,Minimum Absolute Difference Between Elements With Constraint,33.4,Medium,
2818,Apply Operations to Maximize Score,32.6,Hard,
2819,Minimum Relative Loss After Buying Chocolates,54.5,Hard,
2820,Election Results,64.5,Medium,
2821,Delay the Resolution of Each Promise,64.3,Medium,
2822,Inversion of Object,59.2,Easy,
2823,Deep Object Filter,55.9,Medium,
2824,Count Pairs Whose Sum is Less than Target,87.1,Easy,
2825,Make String a Subsequence Using Cyclic Increments,48.9,Medium,
2826,Sorting Three Groups,42,Medium,
2827,Number of Beautiful Integers in the Range,17.6,Hard,
2828,Check if a String Is an Acronym of Words,82.9,Easy,
2829,Determine the Minimum Sum of a k-avoiding Array,61.1,Medium,
2830,Maximize the Profit as the Salesman,35.9,Medium,
2831,Find the Longest Equal Subarray,35.3,Medium,
2832,Maximal Range That Each Element Is Maximum in It,73.5,Medium,
2833,Furthest Point From Origin,64.4,Easy,
2834,Find the Minimum Possible Sum of a Beautiful Array,39,Medium,
2835,Minimum Operations to Form Subsequence With Target Sum,32.1,Hard,
2836,Maximize Value of Function in a Ball Passing Game,30.4,Hard,
2837,Total Traveled Distance,74,Easy,
2838,Maximum Coins Heroes Can Collect,67.9,Medium,
2839,Check if Strings Can be Made Equal With Operations I,46.8,Easy,
2840,Check if Strings Can be Made Equal With Operations II,55.5,Medium,
2841,Maximum Sum of Almost Unique Subarray,37.7,Medium,
2842,Count K-Subsequences of a String With Maximum Beauty,29.1,Hard,
2843,Count Symmetric Integers,74.1,Easy,
2844,Minimum Operations to Make a Special Number,37.9,Medium,
2845,Count of Interesting Subarrays,34.7,Medium,
2846,Minimum Edge Weight Equilibrium Queries in a Tree,43.8,Hard,
2847,Smallest Number With Given Digit Product,43.7,Medium,
2848,Points That Intersect With Cars,75,Easy,
2849,Determine if a Cell Is Reachable at a Given Time,35.7,Medium,
2850,Minimum Moves to Spread Stones Over Grid,43.8,Medium,
2851,String Transformation,29.1,Hard,
2852,Sum of Remoteness of All Cells,65.3,Medium,
2853,Highest Salaries Difference,73.7,Easy,
2854,Rolling Average Steps,64.8,Medium,
2855,Minimum Right Shifts to Sort the Array,57.7,Easy,
2856,Minimum Array Length After Pair Removals,21.4,Medium,
2857,Count Pairs of Points With Distance k,32,Medium,
2858,Minimum Edge Reversals So Every Node Is Reachable,58.6,Hard,
2859,Sum of Values at Indices With K Set Bits,86.4,Easy,
2860,Happy Students,51.9,Medium,
2861,Maximum Number of Alloys,37.9,Medium,
2862,Maximum Element-Sum of a Complete Subset of Indices,43.6,Hard,
2863,Maximum Length of Semi-Decreasing Subarrays,71.6,Medium,
2864,Maximum Odd Binary Number,83,Easy,
2865,Beautiful Towers I,43.4,Medium,
2866,Beautiful Towers II,34.5,Medium,
2867,Count Valid Paths in a Tree,34.6,Hard,
2868,The Wording Game,61.6,Hard,
2869,Minimum Operations to Collect Elements,59.8,Easy,
2870,Minimum Number of Operations to Make Array Empty,62,Medium,
2871,Split Array Into Maximum Number of Subarrays,43.7,Medium,
2872,Maximum Number of K-Divisible Components,58.2,Hard,
2873,Maximum Value of an Ordered Triplet I,45.3,Easy,
2874,Maximum Value of an Ordered Triplet II,41.3,Medium,
2875,Minimum Size Subarray in Infinite Array,30.7,Medium,
2876,Count Visited Nodes in a Directed Graph,32.6,Hard,
2877,Create a DataFrame from List,81,Easy,
2878,Get the Size of a DataFrame,84.6,Easy,
2879,Display the First Three Rows,92.5,Easy,
2880,Select Data,78.3,Easy,
2881,Create a New Column,89.7,Easy,
2882,Drop Duplicate Rows,84.6,Easy,
2883,Drop Missing Data,64,Easy,
2884,Modify Columns,91.3,Easy,
2885,Rename Columns,84.7,Easy,
2886,Change Data Type,86.7,Easy,
2887,Fill Missing Data,71.6,Easy,
2888,Reshape Data: Concatenate,90.1,Easy,
2889,Reshape Data: Pivot,80,Easy,
2890,Reshape Data: Melt,84.7,Easy,
2891,Method Chaining,74.7,Easy,
2892,Minimizing Array After Replacing Pairs With Their Product,40.6,Medium,
2893,Calculate Orders Within Each Interval,67.5,Medium,
2894,Divisible and Non-divisible Sums Difference,88.5,Easy,
2895,Minimum Processing Time,68.6,Medium,
2896,Apply Operations to Make Two Strings Equal,26.5,Medium,
2897,Apply Operations on Array to Maximize Sum of Squares,47.1,Hard,
2898,Maximum Linear Stock Score,68.5,Medium,
2899,Last Visited Integers,65.8,Easy,
2900,Longest Unequal Adjacent Groups Subsequence I,63.7,Easy,
2901,Longest Unequal Adjacent Groups Subsequence II,27.1,Medium,
2902,Count of Sub-Multisets With Bounded Sum,20.5,Hard,
2903,Find Indices With Index and Value Difference I,62,Easy,
2904,Shortest and Lexicographically Smallest Beautiful String,38.6,Medium,
2905,Find Indices With Index and Value Difference II,32.1,Medium,
2906,Construct Product Matrix,30.8,Medium,
2907,Maximum Profitable Triplets With Increasing Prices I,57.4,Medium,
2908,Minimum Sum of Mountain Triplets I,64.5,Easy,
2909,Minimum Sum of Mountain Triplets II,53.9,Medium,
2910,Minimum Number of Groups to Create a Valid Assignment,25.1,Medium,
2911,Minimum Changes to Make K Semi-palindromes,35.8,Hard,
2912,Number of Ways to Reach Destination in the Grid,65,Hard,
2913,Subarrays Distinct Element Sum of Squares I,82.5,Easy,
2914,Minimum Number of Changes to Make Binary String Beautiful,59.5,Medium,
2915,Length of the Longest Subsequence That Sums to Target,34.7,Medium,
2916,Subarrays Distinct Element Sum of Squares II,20.1,Hard,
2917,Find the K-or of an Array,74.6,Easy,
2918,Minimum Equal Sum of Two Arrays After Replacing Zeros,34.3,Medium,
2919,Minimum Increment Operations to Make Array Beautiful,34,Medium,
2920,Maximum Points After Collecting Coins From All Nodes,37.2,Hard,
2921,Maximum Profitable Triplets With Increasing Prices II,50.1,Hard,
2922,Market Analysis III,39.1,Medium,
2923,Find Champion I,73,Easy,
2924,Find Champion II,57.7,Medium,
2925,Maximum Score After Applying Operations on a Tree,48.9,Medium,
2926,Maximum Balanced Subsequence Sum,23.6,Hard,
2927,Distribute Candies Among Children III,45.1,Hard,
2928,Distribute Candies Among Children I,75.2,Easy,
2929,Distribute Candies Among Children II,34.9,Medium,
2930,Number of Strings Which Can Be Rearranged to Contain Substring,55.5,Medium,
2931,Maximum Spending After Buying Items,65,Hard,
2932,Maximum Strong Pair XOR I,75.8,Easy,
2933,High-Access Employees,43.9,Medium,
2934,Minimum Operations to Maximize Last Elements in Arrays,44.6,Medium,
2935,Maximum Strong Pair XOR II,29.9,Hard,
2936,Number of Equal Numbers Blocks,68.6,Medium,
2937,Make Three Strings Equal,42.6,Easy,
2938,Separate Black and White Balls,52.8,Medium,
2939,Maximum Xor Product,25.6,Medium,
2940,Find Building Where Alice and Bob Can Meet,35,Hard,
2941,Maximum GCD-Sum of a Subarray,47.9,Hard,
2942,Find Words Containing Character,88.3,Easy,
2943,Maximize Area of Square Hole in Grid,36.2,Medium,
2944,Minimum Number of Coins for Fruits,44.3,Medium,
2945,Find Maximum Non-decreasing Array Length,15.7,Hard,
2946,Matrix Similarity After Cyclic Shifts,57.6,Easy,
2947,Count Beautiful Substrings I,61.5,Medium,
2948,Make Lexicographically Smallest Array by Swapping Elements,39,Medium,
2949,Count Beautiful Substrings II,24.9,Hard,
2950,Number of Divisible Substrings,76.2,Medium,
2951,Find the Peaks,75.2,Easy,
2952,Minimum Number of Coins to be Added,53.8,Medium,
2953,Count Complete Substrings,26.4,Hard,
2954,Count the Number of Infection Sequences,36.4,Hard,
2955,Number of Same-End Substrings,70.8,Medium,
2956,Find Common Elements Between Two Arrays,82.7,Easy,
2957,Remove Adjacent Almost-Equal Characters,51.9,Medium,
2958,Length of Longest Subarray With at Most K Frequency,55.7,Medium,
2959,Number of Possible Sets of Closing Branches,50.7,Hard,
2960,Count Tested Devices After Test Operations,80.8,Easy,
2961,Double Modular Exponentiation,47.5,Medium,
2962,Count Subarrays Where Max Element Appears at Least K Times,59.1,Medium,
2963,Count the Number of Good Partitions,49.2,Hard,
2964,Number of Divisible Triplet Sums,66.7,Medium,
2965,Find Missing and Repeated Values,75.2,Easy,
2966,Divide Array Into Arrays With Max Difference,71.4,Medium,
2967,Minimum Cost to Make Array Equalindromic,21.8,Medium,
2968,Apply Operations to Maximize Frequency Score,39.1,Hard,
2969,Minimum Number of Coins for Fruits II,56,Hard,
2970,Count the Number of Incremovable Subarrays I,50.6,Easy,
2971,Find Polygon With the Largest Perimeter,66.1,Medium,
2972,Count the Number of Incremovable Subarrays II,39,Hard,
2973,Find Number of Coins to Place in Tree Nodes,35.8,Hard,
2974,Minimum Number Game,85.5,Easy,
2975,Maximum Square Area by Removing Fences From a Field,22.5,Medium,
2976,Minimum Cost to Convert String I,39.5,Medium,
2977,Minimum Cost to Convert String II,24.5,Hard,
2978,Symmetric Coordinates,42.3,Medium,
2979,Most Expensive Item That Can Not Be Bought,77.9,Medium,
2980,Check if Bitwise OR Has Trailing Zeros,70,Easy,
2981,Find Longest Special Substring That Occurs Thrice I,42.2,Medium,
2982,Find Longest Special Substring That Occurs Thrice II,33.3,Medium,
2983,Palindrome Rearrangement Queries,25.4,Hard,
2984,Find Peak Calling Hours for Each City,59.4,Medium,
2985,Calculate Compressed Mean,87.1,Easy,
2986,Find Third Transaction,50.9,Medium,
2987,Find Expensive Cities,79.7,Easy,
2988,Manager of the Largest Department,76.8,Medium,
2989,Class Performance,88.6,Medium,
2990,Loan Types,61.2,Easy,
2991,Top Three Wineries,53.4,Hard,
2992,Number of Self-Divisible Permutations,73.6,Medium,
2993,Friday Purchases I,79.2,Medium,
2994,Friday Purchases II,73.1,Hard,
2995,Viewers Turned Streamers,42.8,Hard,
2996,Smallest Missing Integer Greater Than Sequential Prefix Sum,31.8,Easy,
2997,Minimum Number of Operations to Make Array XOR Equal to K,86.5,Medium,
2998,Minimum Number of Operations to Make X and Y Equal,45,Medium,
2999,Count the Number of Powerful Integers,26,Hard,
3000,Maximum Area of Longest Diagonal Rectangle,35.6,Easy,
3001,Minimum Moves to Capture The Queen,20.4,Medium,
3002,Maximum Size of a Set After Removals,44.9,Medium,
3003,Maximize the Number of Partitions After Operations,27.6,Hard,
3004,Maximum Subtree of the Same Color,65.9,Medium,
3005,Count Elements With Maximum Frequency,79.1,Easy,
3006,Find Beautiful Indices in the Given Array I,36,Medium,
3007,Maximum Number That Sum of the Prices Is Less Than or Equal to K,35.8,Medium,
3008,Find Beautiful Indices in the Given Array II,23.9,Hard,
3009,Maximum Number of Intersections on the Chart,45.6,Hard,
3010,Divide an Array Into Subarrays With Minimum Cost I,65.6,Easy,
3011,Find if Array Can Be Sorted,51,Medium,
3012,Minimize Length of Array Using Operations,35,Medium,
3013,Divide an Array Into Subarrays With Minimum Cost II,31.5,Hard,
3014,Minimum Number of Pushes to Type Word I,63.5,Easy,
3015,Count the Number of Houses at a Certain Distance I,55,Medium,
3016,Minimum Number of Pushes to Type Word II,70.3,Medium,
3017,Count the Number of Houses at a Certain Distance II,21,Hard,
3018,Maximum Number of Removal Queries That Can Be Processed I,44.5,Hard,
3019,Number of Changing Keys,80.5,Easy,
3020,Find the Maximum Number of Elements in Subset,24.4,Medium,
3021,Alice and Bob Playing Flower Game,47.5,Medium,
3022,Minimize OR of Remaining Elements Using Operations,33.6,Hard,
3023,Find Pattern in Infinite Stream I,60.8,Medium,
3024,Type of Triangle,38.2,Easy,
3025,Find the Number of Ways to Place People I,40.7,Medium,
3026,Maximum Good Subarray Sum,17.8,Medium,
3027,Find the Number of Ways to Place People II,48.1,Hard,
3028,Ant on the Boundary,74.8,Easy,
3029,Minimum Time to Revert Word to Initial State I,40,Medium,
3030,Find the Grid of Region Average,43.8,Medium,
3031,Minimum Time to Revert Word to Initial State II,35.5,Hard,
3032,Count Numbers With Unique Digits II,87.5,Easy,
3033,Modify the Matrix,67.9,Easy,
3034,Number of Subarrays That Match a Pattern I,66.2,Medium,
3035,Maximum Palindromes After Operations,42.2,Medium,
3036,Number of Subarrays That Match a Pattern II,32,Hard,
3037,Find Pattern in Infinite Stream II,69.6,Hard,
3038,Maximum Number of Operations With the Same Score I,51.5,Easy,
3039,Apply Operations to Make String Empty,56.5,Medium,
3040,Maximum Number of Operations With the Same Score II,32.2,Medium,
3041,Maximize Consecutive Elements in an Array After Modification,31.3,Hard,
3042,Count Prefix and Suffix Pairs I,64.3,Easy,
3043,Find the Length of the Longest Common Prefix,32.7,Medium,
3044,Most Frequent Prime,47.9,Medium,
3045,Count Prefix and Suffix Pairs II,23.6,Hard,
